GeneID,GSM7461691,GSM7461692,GSM7461693,GSM7461694,GSM7461695,GSM7461696,GSM7461697,GSM7461698,GSM7461699,GSM7461700,GSM7461702,GSM7461703,GSM7461705,GSM7461706,GSM7461707,GSM7461708,GSM7461709,GSM7461710,GSM7461711,GSM7461712,GSM7461713,GSM7461714,GSM7461715,GSM7461717,GSM7461718,GSM7461720,GSM7461721,GSM7461722,GSM7461723,GSM7461724,GSM7461726,GSM7461727,GSM7461728,GSM7461729,GSM7461730,GSM7461731,GSM7461732,GSM7461733,GSM7461734,GSM7461735,GSM7461736,GSM7461737,GSM7461738,GSM7461739,GSM7461740,GSM7461741,GSM7461743,GSM7461744,GSM7461745,GSM7461746,GSM7461747,GSM7461748,GSM7461749,GSM7461750,GSM7461751,GSM7461752,GSM7461753,GSM7461754,GSM7461755,GSM7461756,GSM7461759,GSM7461760,GSM7461761,GSM7461762,GSM7461764,GSM7461765,GSM7461766,GSM7461767,GSM7461768,GSM7461769,GSM7461770,GSM7461771,GSM7461772,GSM7461774,GSM7461775,GSM7461776,GSM7461777,GSM7461778,GSM7461779,GSM7461780,GSM7461781,GSM7461782,GSM7461783,GSM7461784,GSM7461785,GSM7461786,GSM7461787,GSM7461789,GSM7461790,GSM7461791,GSM7461792,GSM7461793,GSM7461794,GSM7461795,GSM7461796,GSM7461797,GSM7461798,GSM7461799,GSM7461800,GSM7461801,GSM7461802,GSM7461803,GSM7461804,GSM7461805,GSM7461806,GSM7461807,GSM7461808,GSM7461809,GSM7461811,GSM7461812,GSM7461813,GSM7461814,GSM7461815,GSM7461816,GSM7461817,GSM7461818,GSM7461819,GSM7461820,GSM7461821,GSM7461822,GSM7461823,GSM7461824,GSM7461825,GSM7461826,GSM7461827,GSM7461828,GSM7461829,GSM7461830,GSM7461831,GSM7461832,GSM7461833,GSM7461834,als_mean,control_mean,score,Symbol,importance
28715,0.0,0.0,1.598,0.0,38.87,0.0,0.0,0.0,0.0,2.309,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499,1.71,0.0,0.0,0.7902,0.0,0.0,0.7898,0.0,0.0,0.0,7.19,0.0,0.0,0.0,0.0,0.0,15.74,60.8,0.0,0.0,0.0,0.0,0.0,1.615,0.0,0.0,0.0,0.0,0.0,17.13,0.7855,0.0,1.399,0.0,0.0,0.0,0.0,3.458,0.0,15.23,0.0,0.0,9.933,0.0,0.0,0.0,4.907,0.0,2.676,0.0,0.0,0.0,0.0,0.0,0.0,1.207,0.8458,2.109,0.0,13.72,13.64,0.0,0.0,15.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.52,40.65,1.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.309,2.189,0.0,3.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071,0.0,1.116,0.0,0.0,0.0,0.0,32.3,0.0,0.0,0.0,1.112,0.0,0.0,11.28,3.604,0.0,2.549,1.103,3.201534374999999,1.8798333333333335,0.5449309676862774,TRAJ40,0.5449309676862774
28748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352,2.844,0.0,0.0,4.604,0.0,0.0,0.0,0.0,3.101,1.768,1.883,0.0,0.0,1.95,0.0,0.0,0.0,2.181,5.785,7.434,4.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.76,18.68,0.0,0.0,3.339,1.562,0.0,0.0,0.0,0.0,0.0,0.8121,1.38,1.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.354,3.382,0.0,4.149,0.0,0.0,0.0,1.147,0.0,0.0,3.744,41.97,0.0,0.0,2.026,0.0,0.0,0.0,0.632,0.0,0.0,0.0,2.274,0.0,0.0,0.0,0.0,1.911,0.0,4.19,0.0,1.162,4.214,0.0,0.0,1.639,1.562,0.0,1.231,0.0,0.0,0.0,0.0,5.336,0.0,0.0,0.0,0.0,0.0,2.293,0.0,0.0,0.0,0.0,2.94,0.0,1.922,0.0,1.669,0.0,0.0,0.0,0.0,1.242,2.183,0.8783,1.14,1.634719791666667,0.8169805555555557,0.5361065555495056,TRAJ7,0.5361065555495056
28744,8.508,0.0,0.0,2.471,6.374,0.0,0.0,0.0,0.0,0.0,0.0,2.796,21.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43,0.0,0.0,4.82,9.588,1.028,0.0,0.0,0.0,0.0,25.58,2.801,4.434,1.9,0.0,0.0,2.0,0.0,3.045,8.392,3.062,0.0,2.349,0.0,13.82,0.0,0.0,0.0,1.661,0.0,0.0,0.0,8.536,2.861,0.0,0.0,0.0,0.0,0.0,5.163,0.0,0.0,0.0,9.442,0.0,6.422,19.96,7.278,1.36,0.0,0.0,0.0,1.128,0.0,0.0,7.363,12.04,0.0,0.0,1.992,1.982,6.046,0.0,0.6215,1.402,1.046,2.781,2.236,6.25,0.0,1.444,1.246,0.0,0.0,2.06,0.0,0.0,1.381,1.379,0.0,0.0,6.143,2.225,2.422,4.637,0.0,15.06,8.293,0.0,9.624,1.323,0.0,0.0,10.89,0.0,1.135,1.551,0.0,5.332,11.56,22.73,0.0,0.0,0.0,0.0,11.43,15.59,7.373,0.0,9.301,0.0,1.121,2.578630208333333,4.180555555555555,-0.5336993457953411,TRAJ11,0.5336993457953411
28479,35.06,15.7,24.37,8.554,75.02,48.02,10.78,14.47,6.417,39.28,136.5,34.2,6.298,249.8,222.0,57.19,4.219,24.64,45.94,15.83,48.15,2.136,68.03,5.562,8.85,14.23,30.57,9.47,2.474,60.39,12.65,63.01,12.79,0.0,10.62,11.77,10.38,44.75,28.11,32.28,3.533,48.65,13.55,136.4,30.12,13.02,23.6,100.1,26.84,50.23,4.607,61.08,9.849,4.951,12.27,43.6,10.52,8.112,16.64,62.55,13.56,2.132,29.13,90.79,3.134,4.94,53.73,47.59,15.69,0.0,27.5,7.002,24.72,34.63,19.98,79.3,48.61,2.473,53.35,22.98,20.58,2.325,7.99,18.64,27.51,9.654,40.12,21.93,10.82,94.91,23.32,58.97,110.6,25.71,7.131,44.94,14.5,36.65,49.33,27.71,20.45,53.16,28.76,13.97,39.24,35.13,38.61,134.0,16.14,33.31,19.84,27.37,18.92,46.48,50.74,19.64,66.21,28.39,25.64,10.01,29.14,6.542,38.68,41.65,20.87,578.3,37.78,26.47,104.3,31.37,12.96,45.27,34.761697916666655,50.76477777777777,-0.5335555457874633,IGHJ3,0.5335555457874633
100169760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062,0.0,2.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.439,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203,0.6744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399,0.0,0.0,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238,0.7731,0.0,0.6056,0.0,0.0,2.779,0.15248854166666667,0.6520999999999999,-0.5195486072366086,RNA5S9,0.5195486072366086
137797,2.094,2.207,0.8234,3.006,2.584,1.64,0.1353,0.6843,1.353,2.022,4.311,1.19,3.043,0.8582,1.376,15.67,1.668,2.951,6.502,2.318,3.524,2.252,1.055,0.8956,1.166,3.333,9.196,0.8318,0.0,1.384,0.7409,0.4258,4.269,1.348,1.866,2.93,0.8107,1.351,5.556,3.402,0.9309,2.747,2.024,1.83,1.401,0.5718,1.262,0.4978,3.031,0.5883,5.018,3.301,3.749,0.8698,0.0,0.6759,1.155,2.672,9.221,5.232,6.254,0.7492,4.401,1.914,1.376,0.0,2.36,6.884,4.135,0.0,2.044,2.87,2.286,3.843,3.619,1.493,3.66,1.086,3.573,1.211,1.406,1.43,3.743,0.8818,4.406,0.424,13.11,5.213,3.484,5.611,0.7315,7.453,0.952,5.212,0.8351,1.161,10.19,3.08,11.46,0.8113,1.633,0.9339,1.759,0.9818,3.133,2.374,1.526,5.523,5.495,0.6503,2.547,4.121,2.87,13.02,2.514,1.38,7.86,12.97,1.171,7.619,4.096,1.341,2.601,4.158,1.948,0.6619,9.165,9.382,0.3713,9.644,0.7003,4.771,2.7016885416666674,4.290605555555555,-0.5152493480805804,LYPD2,0.5152493480805804
3437,7.82,31.4,59.11,33.56,29.97,15.89,27.27,5.785,7.412,29.97,8.308,14.2,8.592,11.06,12.8,8.998,12.52,10.39,43.16,85.49,19.74,12.55,15.52,59.46,10.49,96.46,11.18,9.933,4.632,33.88,8.819,6.886,6.878,6.332,6.253,15.71,5.767,15.76,21.69,18.71,16.53,8.028,7.233,16.3,5.576,10.07,107.9,7.788,5.956,6.936,12.97,23.67,5.95,9.861,21.93,13.69,5.448,18.9,107.1,11.27,6.415,3.652,96.65,53.38,12.01,29.29,13.53,11.71,5.501,18.45,28.23,28.68,9.043,26.36,7.186,28.43,77.36,72.66,12.9,5.813,38.75,7.641,13.42,12.5,136.4,53.95,25.34,8.016,1.005,18.81,3.218,10.31,8.634,6.933,17.61,16.32,7.905,6.094,12.8,5.702,7.109,15.21,26.48,8.765,8.277,5.463,9.727,36.53,14.63,32.4,6.444,6.981,24.92,14.51,14.74,52.28,10.05,7.633,10.25,15.35,11.78,11.51,16.91,18.02,4.364,16.21,11.21,7.963,10.24,11.0,73.2,15.22,22.91216666666668,15.77436111111111,0.5114870384604089,IFIT3,0.5114870384604089
28636,0.0,0.0,0.0,0.0,0.0,0.0,15.02,7.234,0.0,0.0,2.492,6.291,0.0,0.0,0.0,0.0,0.0,0.0,8.295,5.717,0.0,0.0,4.335,12.05,0.0,0.0,9.033,0.0,0.0,4.267,6.853,0.0,0.0,0.0,0.0,0.0,7.499,0.0,0.0,10.49,0.0,11.29,4.404,6.157,0.0,0.0,0.0,0.0,0.0,10.88,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0,8.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.236,0.0,0.0,0.0,0.0,0.0,4.229,17.77,0.0,0.0,0.0,8.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.898,0.0,0.0,0.0,0.0,7.725,0.0,4.286,2.59,0.0,4.288,0.0,8.639,1.669,0.0,0.0,0.0,0.0,0.0,19.68,0.0,0.0,4.235,2.795,0.0,0.0,0.0,0.0,9.227,3.333,10.84,0.0,0.0,7.856,12.31,0.0,0.0,17.54,0.0,0.0,0.0,3.239,8.407,2.0689166666666665,3.3592777777777783,-0.5063596652614565,TRBD2,0.5063596652614565
28474,6.197,0.0,14.09,1.68,15.39,0.786,1.815,0.9836,0.7562,3.392,4.97,7.509,3.711,2.056,345.5,4.887,1.554,23.43,1.88,9.329,4.433,1.888,1.965,1.365,2.282,0.6987,5.596,0.775,1.094,14.89,4.659,0.714,2.638,1.292,0.5216,4.625,1.87,4.12,4.659,5.23,1.561,9.726,5.59,15.91,1.305,5.434,8.917,8.348,8.471,5.426,8.009,16.15,3.385,0.4863,2.712,28.34,1.162,4.332,6.789,12.72,0.4995,2.356,10.13,42.8,0.2308,4.002,6.501,11.55,0.9247,13.14,1.87,1.375,0.0,5.907,0.5518,20.23,22.95,1.822,3.813,1.693,4.042,2.398,4.708,3.169,4.29,2.133,3.546,2.661,2.125,22.45,2.208,17.8,16.6,3.205,3.151,1.558,2.525,11.15,12.89,2.527,0.8216,4.96,4.841,0.2058,11.56,3.981,3.413,11.88,0.8918,61.62,2.023,5.183,2.66,6.477,12.46,3.857,1.318,4.809,1.208,9.337,2.146,1.606,4.362,5.578,0.0,0.0,1.855,3.481,10.38,5.229,7.928,7.049,9.566606249999998,6.450338888888888,0.5041341356283301,IGHV1-2,0.5041341356283301
28725,0.0,0.0,1.71,0.0,0.0,0.0,0.0,1.015,0.0,0.0,0.6996,1.177,0.0,0.0,0.0,0.0,0.0,0.0,2.329,0.0,1.83,0.0,0.0,0.8456,0.0,9.735,0.0,0.0,0.0,0.0,7.694,4.422,0.0,0.0,0.0,0.0,0.0,0.0,3.206,0.0,0.0,0.0,0.0,8.642,0.0,7.918,0.0,0.0,0.0,0.0,0.0,4.286,0.0,1.506,25.19,0.0,0.0,6.475,0.0,0.0,0.0,14.59,0.0,13.25,18.58,2.253,5.251,0.0,1.432,0.0,0.0,0.0,1.187,0.0,0.0,1.292,0.0,2.257,30.36,0.0,0.0,0.0,0.0,0.6542,0.7381,0.0,21.96,2.354,0.0,0.0,0.0,3.936,0.0,0.0,0.0,28.94,12.03,2.908,0.0,1.204,0.0,0.8083,0.0,2.549,1.627,0.0,0.0,34.92,0.0,0.0,11.14,1.189,0.0,0.0,0.0,1.194,26.12,0.0,0.0,0.0,5.317,1.989,0.0,0.0,7.139,0.0,0.0,0.0,0.0,2.259,29.09,0.0,2.476192708333334,3.930091666666667,-0.5041064088232627,TRAJ30,0.5041064088232627
26863,0.8893,1.992,1.189,1.356,3.731,2.538,1.465,3.529,4.476,5.582,10.94,9.821,26.96,4.426,19.87,12.69,4.013,15.62,7.284,6.694,6.361,7.45,4.23,29.68,26.66,15.41,9.694,10.34,7.061,10.82,55.49,23.57,11.36,9.733,16.09,5.6,10.24,13.3,12.26,4.094,26.88,15.43,18.91,10.81,18.54,8.256,67.99,13.18,13.37,12.74,9.934,11.92,13.01,8.896,3.891,17.89,5.004,57.23,26.39,4.722,11.83,0.6761,14.41,12.67,5.465,48.55,76.05,47.04,29.36,5.785,2.683,4.44,24.34,7.513,2.771,25.14,3.146,8.627,16.08,8.745,3.625,11.06,3.378,9.322,9.235,6.122,3.562,9.408,5.716,3.762,3.169,4.104,11.68,14.43,14.32,2.514,27.18,32.59,7.064,15.06,5.895,3.09,40.87,12.4,37.32,5.569,3.061,2.167,4.479,21.13,5.323,15.29,11.45,5.178,12.79,18.68,28.37,7.651,5.202,60.29,34.19,44.94,6.323,1.801,42.6,23.3,48.49,34.76,6.702,2.356,23.7,32.81,13.231556249999988,19.168638888888886,-0.5030202926121884,RNVU1-18,0.5030202926121884
100128071,1.043,0.7009,0.5579,4.667,0.9849,0.3969,0.2292,1.739,3.055,1.411,1.94,2.976,0.2343,1.973,1.166,2.553,2.04,0.8331,4.367,0.2617,2.686,2.86,0.4962,5.034,4.938,1.235,2.481,14.48,0.5522,0.3906,0.1569,3.846,3.235,0.6525,3.337,0.146,0.8583,1.248,1.307,1.441,1.314,0.7755,1.411,0.4228,3.296,0.9685,2.366,2.249,15.26,8.22,6.238,6.058,9.403,4.666,1.598,7.06,0.3913,5.808,10.67,11.08,12.61,2.459,6.675,10.27,6.993,7.258,12.85,11.04,3.736,7.691,5.036,3.994,11.91,10.71,3.437,11.27,9.004,4.968,5.305,5.472,3.742,11.59,6.736,6.242,11.01,9.157,0.4775,4.799,1.878,3.394,1.859,2.247,4.032,4.267,0.7073,0.0,1.766,5.987,4.735,1.178,7.192,2.109,2.025,3.014,2.256,0.7036,0.0,10.88,0.4504,2.203,1.703,7.949,9.532,6.916,11.9,0.1948,9.319,6.019,6.637,9.182,10.84,4.542,7.732,17.46,7.665,6.727,5.353,10.27,12.89,8.229,7.71,18.86,4.256151041666667,6.448022222222223,-0.5028506435962868,FAM229A,0.5028506435962868
28508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.914,6.67,1.848,0.0,0.0,0.0,0.0,0.0,0.0,2.525,0.0,0.0,0.09725,0.5543611111111111,-0.5024294411979706,IGHD1-14,0.5024294411979706
28742,0.0,0.0,1.548,1.177,0.0,4.404,1.271,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0,0.0,1.849,29.49,4.356,28.15,0.0,0.0,0.7651,0.0,0.0,3.059,0.8685,0.0,7.585,38.29,1.334,10.56,0.0,0.9742,0.0,0.9523,1.154,0.0,0.0,2.916,0.0,0.0,3.127,13.16,0.0,0.0,0.0,0.0,0.0,0.0,1.293,0.0,0.0,2.532,0.0,17.37,0.0,0.0,0.0,0.0,0.0,0.0,2.998,0.0,3.058,1.584,0.0,1.295,0.0,0.0,0.0,19.33,0.0,1.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0,2.13,0.0,0.0,0.0,0.0,3.578,3.265,1.962,0.0,0.0,0.6577,0.0,0.0,3.069,23.4,1.695,0.0,1.472,0.0,3.187,2.257,0.0,0.0,0.0,0.0,0.0,0.0,1.074,0.0,0.0,0.0,0.0,0.0,2.405,0.0,0.0,0.0,8.613,4.665,0.0,0.0,0.0,0.6814,0.0,0.0,2.507417708333333,1.4771138888888886,0.5017490553736724,TRAJ13,0.5017490553736724
100616371,4.108,4.6,1.373,1.044,1.077,3.908,1.128,0.8151,1.88,0.0,0.0,2.363,0.0,3.067,0.0,1.676,0.0,3.281,3.739,1.288,1.469,0.0,4.885,3.394,3.241,3.474,2.714,2.312,0.0,2.884,0.0,0.0,1.874,0.0,2.593,0.0,4.225,5.121,0.0,0.0,2.587,0.0,2.978,1.388,1.298,7.946,0.7514,6.918,2.808,4.905,0.6749,5.735,4.809,4.835,0.0,0.0,3.853,0.0,2.813,4.363,2.483,3.124,0.8534,2.66,1.148,4.522,5.621,0.0,2.299,0.0,1.549,0.0,1.906,1.335,0.9144,2.074,6.54,1.812,1.547,1.683,1.675,1.703,0.0,3.151,1.778,2.651,0.0,3.779,5.282,3.342,1.22,7.373,3.175,0.0,3.482,1.936,0.9658,2.918,4.662,4.832,1.362,5.192,2.257,2.047,1.306,1.979,4.242,2.002,0.0,4.067,4.471,3.818,1.89,2.76,4.764,0.9589,9.175,11.44,3.755,0.0,2.134,1.597,2.656,4.16,1.911,8.278,6.588,4.154,7.224,2.418,3.649,2.842,2.2376375000000004,3.568741666666667,-0.49685540534754835,MIR4746,0.49685540534754835
28489,0.0,0.0,4.875,0.0,0.0,6.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40882291666666665,0.0,0.4944902821213757,IGHD5-24,0.4944902821213757
100287083,0.0,0.0,0.0,0.1495,0.0,0.0,0.0,0.0,39.42,0.0,0.0,0.06765,0.0,0.0,0.2738,0.0,0.0,0.2348,0.0,0.0,0.0,0.2239,0.2797,0.09718,0.0,0.0,0.1943,0.1103,0.0,0.0,0.0,0.0,0.0,0.6896,0.0,0.0,0.0,0.0,0.0,0.3384,0.3703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3555,0.2236,0.2443,0.0,0.0,0.2589,0.0,0.0,0.0,0.0,0.0,0.2447,0.1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794,0.0,0.0,0.07518,0.08482,0.0,0.0,0.0,0.0,0.0,0.1746,0.1508,0.0,0.0,0.0,0.0,0.4147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.1364,0.1373,0.0,0.0,0.0,0.0,0.3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46926802083333335,0.04329722222222222,0.4939473713080288,DEFT1P2,0.4939473713080288
4057,1.873,19.43,17.64,32.99,11.79,22.77,6.674,8.505,25.35,5.527,6.885,8.149,2.944,9.466,35.66,0.7639,3.756,19.91,8.485,7.493,6.49,80.49,14.15,25.38,8.274,5.631,13.12,12.65,0.7344,2.689,6.947,7.361,3.379,16.63,2.435,9.901,1.044,8.696,6.936,6.802,10.01,7.684,14.38,1.94,1.42,2.029,1.66,2.018,34.08,0.6957,9.395,2.859,59.07,9.846,2.231,7.955,14.25,4.74,4.427,36.33,13.23,11.87,22.39,1.509,4.464,7.037,2.164,3.365,0.2795,12.0,2.26,7.447,12.05,0.6492,8.968,2.206,19.7,9.911,4.358,4.843,5.904,4.831,9.762,130.4,15.48,0.6805,1.667,53.22,4.12,7.787,27.14,17.91,20.78,3.288,1.482,5.767,12.88,27.22,1.582,4.954,17.22,1.617,5.045,13.37,2.938,10.43,19.91,20.65,8.235,2.005,3.375,1.953,26.74,5.537,6.603,4.488,14.26,6.109,2.541,17.08,21.28,0.4531,2.072,8.176,0.7549,2.488,4.779,5.877,5.061,3.847,11.8,1.44,12.33061666666667,8.465833333333334,0.4939420945982427,LTF,0.4939420945982427
692072,1.998,2.237,1.336,2.031,1.048,1.9,1.097,0.0,0.9142,2.894,0.0,3.218,4.486,0.0,0.0,2.444,1.503,0.0,0.0,5.013,4.287,7.608,0.0,3.962,0.0,0.0,0.66,0.0,0.0,0.9351,6.008,2.302,0.0,0.0,0.0,0.0,0.0,0.0,5.006,0.0,0.0,2.475,0.0,0.0,0.0,0.0,0.7309,0.0,4.096,0.0,0.0,1.116,0.0,0.0,0.0,0.0,0.0,5.056,0.0,0.0,0.0,0.0,4.15,2.587,2.232,0.8797,0.0,0.0,2.236,0.0,0.0,0.0,3.707,0.0,0.0,0.0,0.0,3.524,1.129,0.0,1.629,0.0,0.0,2.043,4.034,0.0,2.286,1.838,2.568,0.6501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.134,0.0,0.0,3.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9283,0.0,0.0,0.9267,0.0,0.0,0.0,0.0,0.0,4.152,1.553,0.8609,0.0,0.0,0.0,1.281,2.693,0.0,1.176,0.0,0.9213,1.1651458333333335,0.5392555555555556,0.49223142529925673,SNORD5,0.49223142529925673
28710,13.26,2.474,25.11,2.247,0.0,8.408,6.067,4.384,1.011,1.067,0.0,4.576,4.962,1.1,0.0,0.9012,0.0,5.294,2.011,6.93,14.23,10.1,0.0,4.382,6.973,3.737,12.41,9.119,0.0,22.76,3.323,2.546,8.062,5.183,0.0,0.0,6.363,0.0,16.61,0.0,5.566,0.0,0.0,2.985,1.396,0.0,0.0,0.0,0.0,7.915,7.986,11.1,7.76,2.601,7.251,0.0,6.217,26.36,12.1,0.0,0.0,0.0,8.262,2.861,0.0,0.0,0.0,8.822,1.236,0.0,0.0,1.839,3.075,1.436,0.9837,0.0,25.01,5.846,0.0,0.0,5.404,9.16,0.0,9.04,2.55,7.606,1.264,18.3,0.0,7.909,2.625,13.6,0.0,0.0,16.85,45.82,6.234,3.139,5.015,8.316,1.465,0.6981,2.427,0.0,0.0,1.065,9.126,9.693,0.0,0.0,0.0,0.0,0.0,5.939,1.025,7.221,25.38,0.0,0.0,0.0,2.296,3.436,0.4761,0.0,11.3,8.905,0.0,2.979,9.992,0.0,0.0,1.019,5.357665625,3.531838888888889,0.48840056847108265,TRAJ45,0.48840056847108265
3139,1.199,0.3887,6.223,0.1764,6.554,0.3001,0.156,0.1502,8.822,11.67,8.084,0.7114,0.1417,3.737,8.903,0.09008,0.04746,1.613,17.8,4.869,0.4514,0.2644,2.251,0.292,0.1494,0.4802,0.9277,0.7576,0.08352,11.74,0.4033,8.362,0.05756,6.759,0.3187,0.7948,0.2336,12.08,0.2767,3.45,0.0,1.095,8.736,0.5755,2.751,0.6347,0.3232,0.2338,0.1941,0.07535,1.503,0.3524,0.8495,3.101,0.0,0.7214,0.2959,0.4335,2.103,2.781,4.463,1.092,3.094,0.4086,6.399,15.01,0.3022,11.9,5.332,2.554,1.904,0.02626,0.1757,0.06152,0.4355,14.97,1.306,0.2226,9.776,0.0,0.05145,8.24,0.1498,0.6616,8.174,2.566,0.8846,0.3048,0.08113,0.2772,5.059,4.094,4.317,0.3338,0.2139,3.39,0.1929,9.189,4.923,0.01484,0.06275,4.615,3.547,14.51,12.5,0.7297,0.3258,3.691,1.158,2.874,0.807,5.483,7.469,17.04,6.382,0.1178,0.7852,1.006,0.1731,4.204,0.2295,13.42,0.4419,0.1917,0.1467,1.823,19.57,1.021,0.1744,0.1579,8.286,12.69,2.882905520833333,4.443116388888889,-0.48729628130186303,HLA-L,0.48729628130186303
28697,0.0,7.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.063,0.5326,0.0,0.0,0.0,6.609,0.0,0.0,2.107,0.0,0.0,0.0,4.404,0.0,0.0,0.0,0.0,0.0,0.0,6.501,0.0,8.002,0.0,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.171,2.511,0.0,0.0,0.0,0.0,0.0,0.0,2.586,0.0,4.751,0.0,0.0,0.0,0.0,3.853,0.0,6.018,0.0,5.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,1.187,0.0,0.0,0.0,45.82,0.0,0.6577,3.94,0.0,0.0,14.63,27.55,0.0,4.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.549,0.0,3.222,0.0,0.0,0.0,0.0,8.26,0.0,0.0,0.0,0.0,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28331875,2.198491666666667,-0.48625945144886246,TRAJ58,0.48625945144886246
